Municipality code,Municipality,Population2016,Population2017,Population2018,Cases2016,Cases2017,Cases2018,Age0-4(%),Age5-14(%),Age15-29(%),Age>30(%),AfrocolombianPopulation(%),IndianPopulation(%),PeoplewithDisabilities(%),Peoplewhocannotreadorwrite(%),Secondary/HigherEducation(%),Employedpopulation(%),Unemployedpopulation(%),Peopledoinghousework(%),Retiredpeople(%),Men(%),Women(%),Householdswithoutwateraccess(%),Householdswithoutinternetaccess(%),Buildingstratification1(%),Buildingstratification2(%),Buildingstratification3(%),Buildingstratification4(%),Buildingstratification5(%),Buildingstratification6(%),NumberofhospitalsperKm2,NumberofhousesperKm2,Código Municipio,Longitud,Latitud,2016_dengue,2017_dengue,2018_dengue,2016_temp,2017_temp,2018_temp,2016_precip,2017_precip,2018_precip,strata
15740,Siachoque,6927,6792,6729,0,0,0,8.03,19.96,23.88,48.13,0.12,0.0,13.66,8.3,37.24,29.21,5.08,25.87,0.18,51.72,48.28,10.88,62.87,28.7736,33.8612,0.1011,0.0,0.0,0.0,0.008,15.175999999999998,15740,-73.2446486951,5.51181744443,0.0,0.0,0.0,11.016328930854796,10.405499855677283,10.304834405581166,59.8577563762665,62.06728649139405,77.52479807535812,0
15753,Soatá,9177,9127,9066,425,7,3,5.84,13.47,20.6,60.08,0.18,0.04,11.45,5.53,57.0,34.0,5.42,20.91,4.35,47.58,52.42,5.84,58.67,34.7603,31.464,1.3913,0.0642,0.0,0.0,0.007353,23.625,15753,-72.6840262208,6.3319109478,8.173076923076923,0.1320754716981132,0.058823529411764705,17.749149600664776,17.15676701068878,16.98606383800507,98.09932406743361,103.400046825409,127.6313630739849,0
15755,Socotá,8117,7542,7298,0,0,0,7.35,18.21,22.18,52.26,0.11,0.0,15.45,10.7,32.16,24.23,2.12,34.43,0.31,52.84,47.16,27.23,54.36,15.4384,34.9738,0.2748,0.0,0.0,0.0,0.001667,3.703333,15755,-72.6366624073,6.04117646761,0.0,0.0,0.0,11.38923172156017,10.783712446689618,10.629784425099686,123.78543790181486,121.59747036298124,156.76811027526855,1
15757,Socha,7857,7884,7938,0,0,0,6.82,18.19,23.35,51.64,0.12,0.12,4.65,5.33,50.31,33.25,2.86,24.24,1.82,49.65,50.35,5.38,62.18,8.4755,54.371,1.4392,0.08,0.0,0.0,0.003788,9.325758,15757,-72.70154024085,5.989297743705,0.0,0.0,0.0,12.846419970194491,12.249610384305308,12.090387284755709,78.60603984196989,85.42354877789823,107.05239264170329,0
15759,Sogamoso,126087,126653,127235,0,0,0,6.14,14.79,24.38,54.69,0.19,0.04,6.36,2.95,63.6,38.14,5.85,14.38,4.67,47.48,52.52,1.79,49.81,9.6101,58.7284,12.8872,2.3602,0.2168,0.0165,0.206731,197.235577,15759,-72.9221331921428,5.701402548788334,0.0,0.0,0.0,7.846888115008672,7.247908204793931,7.1128097375233965,65.84203743934627,65.73455818494153,84.37949128945665,0
15761,Somondoco,2986,2924,2910,0,0,0,3.28,11.32,15.9,69.5,0.04,0.0,30.29,9.51,35.84,30.16,2.31,31.01,1.64,48.97,51.03,25.57,63.36,13.7584,50.4698,1.4094,0.0,0.0671,0.0,0.017241,17.396552,15761,-73.4333927745,4.985727338,0.0,0.0,0.0,20.10147897402446,19.478627483050026,19.4097474416097,134.53067827224737,132.0241203308105,167.5940469900768,2
15762,Sora,2950,2977,3019,0,0,0,7.04,16.32,24.94,51.7,0.04,0.0,4.95,7.15,36.35,16.4,15.39,25.52,0.19,51.55,48.45,13.54,68.4,37.2232,31.6865,0.5111,0.0,0.0,0.0,0.021277,17.765957,15762,-73.4501549565,5.56684464415,0.0,0.0,0.0,13.37924758593241,12.768114705880484,12.670133034388234,79.12934589385992,80.6011335055034,100.13815903663635,0
15763,Sotaquirá,8086,8067,8162,0,0,0,7.03,17.84,22.77,52.36,0.03,0.0,7.56,5.08,39.93,33.71,3.37,25.81,1.21,51.1,48.9,5.55,58.3,20.9613,35.4559,0.4708,0.0,0.0,0.0,0.003472,8.413194,15763,-73.21876333053333,5.74612392714,0.0,0.0,0.0,14.397718628247594,13.79939689238865,13.68712848424911,74.53860902786262,78.01503562927253,96.49984439214073,0
15764,Soracá,6045,5969,5954,0,0,0,7.25,19.33,24.05,49.37,0.1,0.05,11.45,7.96,38.53,33.52,2.57,24.36,0.25,49.81,50.19,12.35,66.02,10.4849,56.1542,0.8288,0.0,0.0,0.0,0.017544,29.280702,15764,-73.3328033775,5.50090450683,0.0,0.0,0.0,13.514671564102173,12.902019699414558,12.804688950379694,70.3865929444631,73.79427846272783,92.14286136627193,0
15774,Susacón,2844,2746,2717,0,0,0,4.31,13.11,20.7,61.88,0.0,0.0,15.42,8.61,40.94,28.02,1.06,42.43,1.06,51.74,48.26,15.12,49.83,29.6716,20.2152,0.1133,0.0,0.0,0.0,0.005181,4.787565,15774,-72.6902910831,6.23033660169,0.0,0.0,0.0,11.005868315696716,10.413152913252517,10.243035554885859,61.561872720718355,65.84790221850075,79.25489131609595,0
15776,Sutamarchán,6095,6074,6092,0,0,0,6.2,16.11,23.27,54.42,0.14,0.09,9.56,6.62,44.01,39.2,2.59,20.31,1.88,50.1,49.9,28.4,59.65,9.5333,49.6193,1.6551,0.0,0.0,0.0,0.009804,18.784314,15776,-73.6205898779,5.61978069759,0.0,0.0,0.0,14.786834239959717,14.177133679389948,14.077083071072892,78.45511420567833,81.39885218938183,99.91983588536583,0
15778,Sutatenza,4371,4275,4233,0,0,0,4.88,12.74,19.11,63.27,0.0,0.03,16.0,10.6,40.07,26.45,4.26,35.16,2.09,48.84,51.16,34.22,55.94,38.5708,16.1382,0.3313,0.0,0.0,0.0,0.0,30.341463,15778,-73.4523142451,5.02298844106,0.0,0.0,0.0,21.28219187259674,20.659282247225452,20.587740182876583,117.07754405339567,116.7922096252442,143.97596677144372,1
15790,Tasco,6087,5926,5882,0,0,0,6.19,17.11,21.48,55.22,0.08,0.02,7.92,5.88,42.27,25.79,2.83,26.89,1.24,50.25,49.75,3.07,51.37,23.1801,29.5658,0.0639,0.0319,0.0639,0.0319,0.005988,10.101796,15790,-72.75569368535,5.9598973019875,0.0,0.0,0.0,8.11457813779513,7.518969357013702,7.363088130950928,68.63002129395805,70.7884432872137,87.97184320290887,0
15798,Tenza,4045,3919,3851,0,0,0,4.07,13.06,17.28,65.59,1.13,0.14,17.08,8.09,37.36,33.11,2.31,29.64,2.37,49.26,50.74,25.33,42.24,20.0477,24.821,0.3409,0.0,0.0341,0.0,0.0,26.627451,15798,-73.4211738566,5.07677835138,0.0,0.0,0.0,18.994827349980667,18.37067381540935,18.298147757848103,116.0329429308574,115.6613613764444,144.76259056727093,1
15804,Tibaná,9145,9049,9051,0,0,0,6.18,15.52,19.31,59.0,0.08,0.03,15.91,10.23,32.5,27.98,1.95,34.86,0.99,49.49,50.51,12.36,54.47,26.9357,26.5651,0.4325,0.0412,0.0,0.0,0.008264,22.793388,15804,-73.396456268,5.31725075558,0.0,0.0,0.0,17.785871903101604,17.163237452507026,17.076930960019435,91.84941879908239,93.227729956309,115.85384416580206,0
15806,Tibasosa,12448,12678,12940,0,0,0,6.18,14.93,24.45,54.44,0.15,0.04,7.0,3.98,55.86,36.63,5.33,18.05,4.13,49.16,50.84,3.32,60.03,15.077,46.6107,7.9184,0.6799,0.08,0.0,0.010638,37.755319,15806,-73.01625578213333,5.765985587046667,0.0,0.0,0.0,13.277378578980766,12.678658922513334,12.552240967750542,67.53475666046144,71.62851524353032,88.43444824218751,0
15808,Tinjacá,3138,3196,3266,0,0,0,5.93,16.31,21.23,56.54,0.35,0.03,14.95,7.08,47.54,33.29,1.64,22.59,2.65,49.95,50.05,27.63,55.31,23.6128,32.0543,1.0035,0.0,0.0,0.0,0.0126579999999999,12.78481,15808,-73.6468538952,5.57971084145,0.0,0.0,0.0,17.111799597740188,16.496239701906834,16.403726538022358,88.13075145085656,92.34639898935951,111.04397328694658,0
15810,Tipacoque,3475,3375,3323,21,1,0,5.39,16.11,21.34,57.17,0.06,0.0,9.48,9.83,41.47,30.66,4.25,30.72,0.38,51.14,48.86,47.06,66.83,27.4361,35.5909,0.2764,0.0,0.0,0.0,0.0138889999999999,13.875,15810,-72.69065429209999,6.422204227615,0.40384615384615385,0.018867924528301886,0.0,19.60572016239165,19.01711328824361,18.84771223862967,104.46696694691968,114.85468355814601,138.14071019490567,1
15814,Toca,8928,8802,8767,0,0,0,8.22,17.84,24.45,49.49,0.14,0.0,7.13,4.75,42.84,35.96,4.67,21.22,0.77,50.71,49.29,6.86,66.73,21.9789,45.2243,1.715,0.0264,0.0,0.0264,0.0060609999999999,16.181818,15814,-73.1847912527,5.56646952357,0.0,0.0,0.0,11.757338027159351,11.151370267073291,11.04190836350125,65.18679356575011,67.72724485397343,86.42588090896606,0
15816,Togüí,4479,4376,4335,19,4,0,7.05,17.5,19.22,56.23,0.24,0.02,14.91,9.9,32.6,34.14,0.71,28.74,0.45,51.89,48.11,21.91,66.39,24.9485,40.2062,0.4639,0.0,0.0,0.0,0.008475,11.313559,15816,-73.5136559101,5.93743780547,0.36538461538461536,0.07547169811320754,0.0,18.931546966234837,18.338686704635624,18.21863464514415,122.3567263285319,128.61306031545007,158.30913861592612,1
15820,Tópaga,3499,3560,3617,0,0,0,6.85,17.05,25.26,50.84,0.08,0.0,20.93,5.86,49.16,31.86,3.71,20.9,2.29,48.23,51.77,19.02,66.67,14.9758,52.7778,0.6643,0.0,0.0,0.0,0.027027,31.459459000000003,15820,-72.84851408865,5.768184000214999,0.0,0.0,0.0,14.875134070714319,14.278896093368532,14.136419137318933,70.80912939707436,72.06202650070186,87.59474420547475,0
15822,Tota,5315,5198,5179,0,0,0,7.42,20.24,21.79,50.55,0.02,0.0,5.34,9.91,29.93,28.21,4.68,30.75,0.09,50.66,49.34,7.79,47.26,35.4641,9.4866,0.068,0.0,0.0,0.0,0.003185,4.550955,15822,-72.9858969227,5.56050183137,0.0,0.0,0.0,11.910582502682999,11.306394259134917,11.187268237272901,64.56035049756368,66.46501477559411,83.30989789962767,0
15832,Tununguá,1534,1529,1540,9,0,0,7.73,16.51,21.43,54.33,0.07,0.2,20.9,8.78,37.42,34.67,2.62,25.62,0.26,54.33,45.67,21.19,76.57,25.0401,43.8202,0.1605,0.0,0.0,0.1605,0.013699,6.780822,15832,-73.933158144,5.730577511,0.17307692307692307,0.0,0.0,23.21283388137817,22.606497049331665,22.509122769037873,132.82685661315918,139.62406190236416,166.99883365631104,2
15835,Turmequé,6251,6152,6118,0,0,0,5.45,16.53,18.2,59.82,0.05,0.02,19.54,7.87,38.41,26.88,3.86,31.4,1.38,49.49,50.51,6.13,63.82,5.1593,60.7687,0.9003,0.0,0.0,0.0,0.009434,18.773585,15835,-73.4918448747,5.32325210287,0.0,0.0,0.0,15.834071596463518,15.207660794258125,15.127734780311584,91.23019886016851,95.81972058614089,114.54489103953044,0
15837,Tuta,8407,8285,8266,0,0,0,7.15,16.62,23.14,53.09,0.13,0.07,7.32,4.81,47.84,29.56,4.45,24.36,1.82,48.7,51.3,5.85,60.66,30.649,33.6954,0.5828,0.0265,0.0265,0.0,0.0060609999999999,15.181818,15837,-73.2308547731,5.68880380751,0.0,0.0,0.0,14.70049941539765,14.098611374696084,13.98741348584494,74.34191449483238,78.96520757675172,97.36337979634611,0
15839,Tutazá,2096,2061,2040,0,0,0,6.35,15.72,23.36,54.57,0.22,0.0,5.52,6.19,39.74,25.53,0.89,37.9,0.67,48.49,51.51,14.62,53.3,12.3585,39.2453,0.283,0.0,0.0943,0.0,0.0074069999999999,4.340741,15839,-72.8615436584,6.06682413683,0.0,0.0,0.0,10.829857687155409,10.240100840727486,10.081420063972473,64.82469503084818,69.27310641606648,86.00443784395856,0
15842,Úmbita,7778,7613,7530,0,0,0,6.11,15.96,20.45,57.48,0.1,0.03,11.92,7.97,34.35,28.34,3.68,28.96,0.41,51.56,48.44,13.08,60.75,19.2002,42.1345,0.5561,0.1324,0.0794,0.0265,0.0063289999999999,15.044304,15842,-73.4569158202,5.2211724175,0.0,0.0,0.0,13.680676420529677,13.052601973215731,12.975070198376967,100.18384981155386,103.83991877237956,125.35106945037838,1
15861,Ventaquemada,15021,15364,15706,0,0,0,7.04,17.52,23.96,51.48,0.06,0.0,11.84,6.24,41.63,40.35,3.12,18.85,0.51,49.61,50.39,4.69,68.09,18.1137,51.8987,0.4992,0.0,0.0178,0.0178,0.006289,25.264151,15861,-73.4895436329,5.395522453487778,0.0,0.0,0.0,12.39117312431336,11.7693631251653,11.684026062488558,80.11648607254031,84.83348735173543,101.04231818517063,0
15879,Viracachá,2997,2881,2837,0,0,0,5.03,15.34,21.22,58.4,0.08,0.0,13.63,7.75,34.59,23.39,3.95,41.17,0.23,51.82,48.18,6.01,42.71,31.3131,10.7744,0.2405,0.0,0.0,0.0,0.015625,14.0,15879,-73.2969005657,5.43678857653,0.0,0.0,0.0,13.625081181526191,13.011561433474219,12.914404213428492,82.56846666336061,85.94523636500041,106.23719294865917,0
15897,Zetaquira,4758,4663,4629,2,0,0,5.74,16.9,20.39,56.96,0.19,0.02,14.39,12.37,38.46,18.09,4.09,40.5,0.63,50.69,49.31,22.84,58.32,18.8803,34.9816,0.4495,0.0,0.0,0.0,0.004425,6.539823,15897,-73.1709723341,5.28342464863,0.038461538461538464,0.0,0.0,19.155010700225827,18.537063797314975,18.441490848859157,117.66762431462602,118.14607286453241,147.68713378906259,1
17001,Manizales,425277,428373,434403,18,11,2,4.73,11.37,24.53,59.37,1.23,1.02,8.83,3.5,66.74,41.1,4.43,15.11,7.16,47.22,52.78,3.15,28.46,12.6728,21.326,30.5364,9.9089,3.4523,5.5334,0.2626969999999999,235.838879,17001,-75.55860017942273,5.072264270085454,0.34615384615384615,0.20754716981132076,0.0392156862745098,19.44741384188335,18.82214601834615,18.792545358339932,150.0476201375325,165.6959956487019,184.62159601847327,2
17013,Aguadas,22753,22710,22823,3,6,0,5.69,14.23,21.86,58.23,0.24,0.31,11.8,8.07,40.91,42.22,1.29,22.99,1.52,49.98,50.02,16.8,67.17,19.1906,53.5019,5.2528,0.2899,0.0232,0.0,0.002075,14.176348999999998,17013,-75.48913082730999,5.629001401527001,0.057692307692307696,0.11320754716981132,0.0,16.83982177575429,16.21924877166749,16.179904063542683,159.406875928243,177.25593884785974,200.6050148010253,2
17042,Anserma,35108,35522,36149,40,1,0,5.3,13.98,22.55,58.17,0.89,2.9,11.51,6.95,46.34,39.34,2.49,22.95,2.47,49.8,50.2,20.92,62.12,20.7957,33.8869,19.9798,0.7654,0.1083,0.0361,0.029126,51.509709,17042,-75.7864738922,5.233019798616667,0.7692307692307693,0.018867924528301886,0.0,20.635451952616368,20.01639811197918,19.986167987187702,154.1231568654379,173.67094230651864,190.34932072957358,2
17050,Aranzazu,11231,10688,10557,1,0,0,6.29,14.74,20.92,58.06,0.09,0.02,8.75,7.65,42.39,37.68,1.39,26.54,1.41,47.49,52.51,9.65,64.76,27.4364,41.8147,10.4417,0.192,0.048,0.048,0.006623,22.178808,17050,-75.50912418376667,5.26228103368,0.019230769230769232,0.0,0.0,17.97673467795054,17.345340251922618,17.307746052742008,155.34616947174067,174.71660486857084,192.27128601074207,2
17088,Belalcázar,10671,10638,10660,7,0,0,6.96,16.03,23.27,53.75,0.37,10.99,11.84,10.64,39.68,38.96,1.67,24.0,1.03,50.88,49.12,22.4,70.6,33.3761,31.7086,8.2863,0.2052,0.0513,0.0257,0.008772,26.017544,17088,-75.81450107952,5.000963320882,0.1346153846153846,0.0,0.0,22.70744927724203,22.091347217559818,22.08203697204591,139.4468018213908,155.68878269195548,171.5896466573079,2
17174,Chinchiná,51509,51199,51271,168,19,3,5.15,13.59,23.95,57.31,0.31,0.17,6.16,5.98,54.98,39.0,4.0,20.21,4.36,48.01,51.99,3.3,52.77,13.8696,43.138000000000005,18.4965,7.7358,0.7282,0.1288,0.0357139999999999,138.696429,17174,-75.6522325646,4.96872520408125,3.230769230769231,0.3584905660377358,0.058823529411764705,22.350484291712448,21.73085927963257,21.714800198872894,140.4437780380249,156.13345432281508,171.48730786641443,2
17272,Filadelfia,11523,11445,11451,37,0,0,5.06,13.86,20.75,60.33,0.49,2.04,9.45,8.81,40.12,36.5,5.02,24.23,1.75,50.33,49.67,16.55,68.85,20.7402,45.554,9.7533,0.1164,0.0,0.0233,0.005236,17.356021,17272,-75.5486097078,5.282456392455714,0.7115384615384616,0.0,0.0,23.447528362274173,22.8211685816447,22.783617893854768,142.78927771250395,159.04967816670742,177.56142997741688,2
17380,La Dorada,70265,70926,71905,53,16,18,6.5,16.05,23.46,53.99,1.73,0.63,4.38,6.8,53.95,38.26,6.13,16.19,2.27,48.52,51.48,4.61,55.5,24.1506,36.464,14.949000000000002,0.8926,0.2117,0.0459,0.054,45.372,17380,-74.70702005542726,5.503202212757273,1.0192307692307692,0.33962264150943394,0.3137254901960784,28.70879594484966,28.103450377782206,28.05213371912639,160.94583574930826,173.42742379506421,198.70727984110525,2
17388,La Merced,6236,6069,6003,3,0,0,5.09,12.88,21.07,60.96,0.15,0.3,11.04,10.16,43.29,39.68,2.25,26.27,1.82,51.02,48.98,16.58,63.61,29.3625,29.1075,7.541,0.3279,0.0364,0.3643,0.002747,5.096154,17388,-75.5555683589,5.378206233539999,0.057692307692307696,0.0,0.0,21.73495141665141,21.110558986663833,21.07260314623516,150.83514912923175,168.41019248962397,187.68426640828454,2
17433,Manzanares,18640,18110,17928,0,0,0,6.19,14.77,22.3,56.75,0.4,0.5,16.27,7.95,42.63,38.14,2.36,23.74,1.39,50.67,49.33,26.65,62.6,32.7979,37.2597,6.1093,0.6041,0.1373,0.0686,0.004098,23.405738,17433,-75.11644217522,5.234244216616,0.0,0.0,0.0,18.476854483286534,17.841785232226034,17.802512804667156,168.97716490427638,186.02961921691892,207.54673512776685,3
17442,Marmato,8536,8640,8888,56,11,5,7.17,16.21,28.04,48.59,11.15,24.83,8.9,7.14,47.27,35.23,7.31,22.88,0.66,51.13,48.87,22.3,69.68,46.8913,28.3002,0.7351,0.3675,0.0306,0.0,0.02439,63.170732,17442,-75.60290206529231,5.48360832428,1.0769230769230769,0.20754716981132076,0.09803921568627451,21.45864033699036,20.83777809143066,20.799721121788036,158.29491424560544,177.48315620422363,196.9892482757568,2
17444,Marquetalia,13235,13204,13245,28,7,1,6.41,15.75,21.56,56.27,0.15,0.04,12.42,9.06,38.57,36.25,2.15,24.2,0.61,50.74,49.26,29.44,74.3,41.4606,34.1963,6.4915,0.0193,0.0,0.0,0.006135,26.576687,17444,-75.02917270845,5.302793561045,0.5384615384615384,0.1320754716981132,0.0196078431372549,21.763315916061412,21.136948943138133,21.094392498334248,177.31654453277585,195.4448534647623,219.524392445882,3
17446,Marulanda,2700,2619,2607,0,0,0,6.34,14.42,22.3,56.94,0.29,0.0,12.54,7.93,35.08,41.42,1.44,24.41,0.96,52.91,47.09,20.05,58.98,28.0766,27.8031,7.1103,1.8232,1.1851,0.0,0.002398,1.769784,17446,-75.2308705249,5.2235155279,0.0,0.0,0.0,13.45249541600546,12.813035170237233,12.775621910889951,142.98095003763825,158.9480673472086,177.17733860015866,2
17486,Neira,21642,21079,21024,1,1,0,5.7,14.8,22.62,56.88,0.38,0.49,7.23,7.87,44.91,37.72,3.61,22.23,3.23,50.23,49.77,9.96,62.18,19.565,31.1504,22.1124,0.1163,0.0814,0.0465,0.005714,18.242857,17486,-75.598870290525,5.18209688086375,0.019230769230769232,0.018867924528301886,0.0,19.646774530410756,19.0185843706131,18.98446985085805,154.6046317418416,172.1928685506186,191.36264546712243,2
17495,Norcasia,5969,5979,6022,3,0,4,6.54,18.26,25.18,50.03,0.42,0.13,12.56,9.92,46.34,30.14,7.58,22.19,0.92,49.84,50.16,16.73,66.3,39.3309,34.4349,3.1416,0.1632,0.2448,0.0,0.004484,8.730942,17495,-74.89573102434,5.575560748796,0.057692307692307696,0.0,0.0784313725490196,26.8083882331848,26.214139382044475,26.15890916188559,168.63082853953046,181.46399434407547,208.4460662206014,3
17513,Pácora,15306,15266,15325,0,0,0,4.66,12.74,21.08,61.52,0.2,0.49,6.55,9.89,41.37,38.47,1.88,26.8,2.27,50.53,49.47,13.21,67.04,13.331,60.0762,4.8823,0.2597,0.0173,0.0173,0.003774,17.350943,17513,-75.49472096946364,5.50959918982091,0.0,0.0,0.0,18.065924207369495,17.44321020444234,17.404487570126847,162.91167100270582,181.13384373982737,205.00079917907712,3
17524,Palestina,15663,15543,15555,27,6,2,5.86,14.42,23.62,56.09,0.94,0.69,5.86,9.04,46.1,40.83,2.48,20.93,3.0,50.6,49.4,8.07,54.59,26.1525,29.4557,3.6766,1.6229,1.034,1.5941,0.0,38.387931,17524,-75.66316637798333,5.061305163048334,0.5192307692307693,0.11320754716981132,0.0392156862745098,23.203342835108447,22.582010348637898,22.55935390790302,141.75294621785483,159.59581756591805,177.1568635304768,2
17541,Pensilvania,20474,19982,19908,5,0,1,5.9,15.58,21.95,56.56,0.58,0.61,10.18,8.68,38.69,38.96,1.56,22.73,1.55,50.66,49.34,23.55,56.0,15.1054,45.9156,4.6504,0.0888,0.0333,0.0111,0.0019489999999999,11.719298,17541,-75.1129943785,5.396880722691,0.09615384615384616,0.0,0.0196078431372549,13.346383571624768,12.715589384237928,12.67537691195806,152.80785369873055,169.5392192204794,189.62227662404385,2
17614,Riosucio,45787,48526,50775,98,1,0,5.93,14.26,23.87,55.94,0.51,75.36,11.12,5.56,48.16,39.27,2.63,22.66,2.01,49.25,50.75,16.61,67.73,54.4271,13.9264,13.2548,0.1885,0.0236,0.0177,0.011655,33.32634,17614,-75.70045863493571,5.429371559684285,1.8846153846153846,0.018867924528301886,0.0,16.096373001734406,15.479923327763876,15.443378210067749,161.45239384969074,181.21190134684238,199.9341691335043,2
17616,Risaralda,10865,10796,10815,48,5,2,5.37,14.72,22.86,57.06,0.43,2.83,8.97,10.13,40.06,42.46,1.31,23.98,1.21,52.57,47.43,35.59,80.45,41.3491,39.1281,3.592,0.1919,0.0274,0.1097,0.009259,29.824074,17616,-75.75750807135,5.1295187183025,0.9230769230769231,0.09433962264150944,0.0392156862745098,23.36567751566571,22.745545784632352,22.72202150026958,145.49746863047284,163.22343953450516,178.21874396006262,2
17653,Salamina,19931,19551,19467,13,2,0,4.85,13.29,20.44,61.42,1.12,0.54,10.2,8.37,47.62,37.96,3.11,24.32,2.71,50.31,49.69,12.52,57.74,20.7023,38.6613,9.071,0.5486,0.1951,0.0488,0.0024809999999999,14.364764,17653,-75.46525128729999,5.389515114555,0.25,0.03773584905660377,0.0,14.290928959846498,13.659534096717834,13.621419231096908,145.6592082977295,160.6405150095621,181.4026110967001,2
17662,Samaná,20452,20375,20454,13,2,4,6.17,16.67,22.16,55.0,23.55,0.56,14.56,10.04,37.76,38.44,2.65,23.81,0.65,51.11,48.89,28.51,66.3,39.006,22.6367,4.7961,0.0811,0.0232,0.0116,0.001236,7.710754,17662,-74.98446679382222,5.52700966187,0.25,0.03773584905660377,0.0784313725490196,24.348307371139526,23.737391630808514,23.68945320447285,185.19761403401685,203.28297106424975,228.18335024515795,3
17665,San José,4887,4847,4835,1,0,0,5.9,14.26,22.19,57.65,0.33,6.23,10.92,10.74,39.32,40.05,1.48,26.44,0.71,51.46,48.54,30.07,68.54,29.7024,42.7205,2.3911,0.2657,0.1594,0.1063,0.018868,27.169811,17665,-75.82809257136667,5.047540267833334,0.019230769230769232,0.0,0.0,22.778847614924107,22.16248488426209,22.141846656799306,142.94117101033524,159.59344546000165,176.69507090250647,2
17777,Supía,27052,27787,28642,113,2,1,6.19,14.62,25.19,54.0,4.22,31.91,14.06,5.97,49.77,38.32,2.27,25.01,1.67,48.78,51.22,12.95,69.13,26.3979,38.6416,15.4546,0.1901,0.03,0.05,0.02459,67.901639,17777,-75.64024128573334,5.447931753805,2.173076923076923,0.03773584905660377,0.0196078431372549,22.696110884348567,22.075364470481862,22.03753876686096,152.86637814839682,170.13067626953125,189.41232554117823,2
17867,Victoria,9775,9924,10157,1,2,2,6.07,15.76,22.26,55.91,1.31,0.05,5.54,10.39,45.2,39.51,2.39,21.62,2.2,49.39,50.61,11.19,62.1,41.3566,21.3513,8.3927,0.2375,0.2111,0.2375,0.001972,5.459566000000001,17867,-74.870833561025,5.396444960605,0.019230769230769232,0.03773584905660377,0.0392156862745098,27.91070858637491,27.30192009607951,27.25254909197491,153.53292020161936,167.6760552724202,189.10702610015858,2
17873,Villamaría,58265,62198,64652,8,2,0,5.58,13.3,24.07,57.05,1.05,0.81,5.32,4.22,63.2,42.11,3.71,16.82,4.77,48.21,51.79,5.55,35.3,17.6847,31.7027,30.5121,5.5154,0.3637,0.0996,0.0086769999999999,43.537961,17873,-75.54103857081333,4.989339839861333,0.15384615384615385,0.03773584905660377,0.0,12.396672705809275,11.776815950870516,11.751034657160451,123.96614074707033,138.44047292073557,150.78098106384297,1
17877,Viterbo,12872,12739,12734,29,7,0,4.99,13.54,23.21,58.26,0.79,1.38,10.36,7.16,52.87,38.8,3.31,21.17,4.78,47.37,52.63,5.45,59.86,23.3598,33.3201,20.0596,1.2724,0.2386,0.0994,0.009091,36.172727,17877,-75.870613237,5.06266333127,0.5576923076923077,0.1320754716981132,0.0,23.02194094657897,22.409658114115402,22.395313342412294,143.24723339080816,160.80150922139475,175.9380817413331,2
18001,Florencia,161985,165170,168346,273,45,68,7.75,17.74,29.18,45.34,1.3,0.92,5.92,5.54,54.91,35.64,5.3,15.19,1.25,49.51,50.49,7.3,56.32,54.9345,16.3033,3.4189,0.8023,0.0205,0.0047,0.02356,21.769634,18001,-75.54085694463636,1.675797298511818,5.25,0.8867924528301887,1.2941176470588236,24.827845176061,24.324937025705978,24.38620018959045,173.9311917622883,174.20384279886875,198.3982275327047,3
18029,Albania,5817,5129,4675,46,0,0,7.29,19.56,27.6,45.55,0.75,2.37,7.07,7.13,43.95,33.05,2.44,23.57,0.2,51.46,48.54,32.02,72.99,63.0794,5.6473,0.0533,0.0,0.0,0.0,0.0,3.383693,18029,-75.89643085575,1.20716814214,0.8846153846153846,0.0,0.0,26.1214100519816,25.68545111020407,25.728723605473828,257.48284626007074,266.76668230692553,281.27630678812676,3
18094,Belén de Los Andaquíes,10861,10905,11021,3,0,2,8.18,22.27,27.23,42.33,0.39,3.07,5.82,11.52,43.52,23.75,8.5,21.84,0.62,50.15,49.85,25.9,83.01,63.3563,10.9483,0.5085,0.0598,0.0299,0.0,0.000847,2.452542,18094,-75.83727173484999,1.363058357275,0.057692307692307696,0.0,0.0392156862745098,24.945965449015304,24.4886809984843,24.538420677185083,202.0060736338296,207.3718121846516,226.96122996012366,3
